date,campaign,channel,region,impressions,clicks,spend,leads,mqls,sqls,opportunities,deals,revenue
2023-11-01,Retention Push Q3,Email,APAC,18880,2080,1180.17,343,251,183,100,22,25046.36
2023-11-01,Retention Push Q3,Email,LATAM,17914,2128,1024.96,353,222,129,76,19,15998.84
2023-11-01,Retention Push Q3,Paid Search,North America,77724,5087,9294.03,664,493,323,154,37,61068.59
2023-11-01,Retention Push Q3,Paid Search,EMEA,51304,3807,3804.74,390,249,178,80,19,23176.81
2023-11-01,Retention Push Q3,Paid Search,APAC,50939,2379,2186.85,300,158,119,75,28,24376.98
2023-11-01,Retention Push Q3,Paid Search,LATAM,41529,3419,6111.61,361,277,200,100,28,30673.35
2023-11-01,Retention Push Q3,Paid Social,North America,62778,1699,1923.47,97,63,43,28,7,9009.3
2023-11-01,Retention Push Q3,Paid Social,EMEA,40766,1490,768.56,85,58,32,16,6,7982.2
2023-11-01,Retention Push Q3,Paid Social,APAC,44575,620,539.54,32,21,14,8,3,3440.02
2023-11-01,Retention Push Q3,Paid Social,LATAM,31593,436,467.89,19,11,8,4,1,1073.98
2023-11-01,Retention Push Q3,Organic Search,North America,44030,1975,111.5,202,110,65,36,7,10552.85
2023-11-01,Retention Push Q3,Organic Search,EMEA,31431,1101,127.51,124,80,53,35,7,7428.29
2023-11-01,Retention Push Q3,Organic Search,APAC,27716,1203,87.38,117,61,48,30,11,9837.59
2023-11-01,Retention Push Q3,Organic Search,LATAM,20329,415,46.15,42,31,24,15,6,6311.21
2023-11-01,Retention Push Q3,Referral,North America,17588,1654,495.56,290,178,96,60,21,25023.89
2023-11-01,Retention Push Q3,Referral,EMEA,13689,1195,246.56,226,162,81,32,6,5920.3
2023-11-01,Retention Push Q3,Referral,APAC,9558,459,182.7,77,58,32,18,6,5253.36
2023-11-01,Retention Push Q3,Referral,LATAM,6643,272,90.2,45,30,16,9,3,2438.74
2023-11-01,Holiday Promo 2023,Email,North America,43264,6653,3296.85,1028,528,294,196,77,133845.28
2023-11-01,Holiday Promo 2023,Email,EMEA,35591,5683,2544.39,857,679,426,170,59,69059.74
2023-11-01,Holiday Promo 2023,Email,APAC,36516,3581,1282.84,526,389,210,95,32,36045.95
2023-11-01,Holiday Promo 2023,Email,LATAM,23991,2786,1276.79,513,352,197,127,48,49514.38
2023-11-01,Holiday Promo 2023,Paid Search,North America,64163,5746,10341.71,668,526,277,160,76,143445.82
2023-11-01,Holiday Promo 2023,Paid Search,EMEA,92666,4229,6183.23,551,372,254,124,30,43025.18
2023-11-01,Holiday Promo 2023,Paid Search,APAC,83260,6752,11850.04,881,551,398,208,48,66130.48
2023-11-01,Holiday Promo 2023,Paid Search,LATAM,38736,1795,2899.13,247,131,73,50,12,16213.56
2023-11-01,Holiday Promo 2023,Paid Social,North America,72021,2101,991.96,125,72,39,23,10,17890.42
2023-11-01,Holiday Promo 2023,Paid Social,EMEA,69154,1825,1825.61,101,62,39,25,5,6511.05
2023-11-01,Holiday Promo 2023,Paid Social,APAC,70628,773,784.72,41,24,12,5,1,1537.89
2023-11-01,Holiday Promo 2023,Paid Social,LATAM,42689,939,563.75,48,27,19,10,2,2742.94
2023-11-01,Holiday Promo 2023,Organic Search,North America,48336,2221,219.64,247,125,64,35,8,14541.89
2023-11-01,Holiday Promo 2023,Organic Search,EMEA,44080,2273,249.84,223,160,98,42,13,20259.46
2023-11-01,Holiday Promo 2023,Organic Search,APAC,48954,2295,177.2,217,128,70,33,11,16689.19
2023-11-01,Holiday Promo 2023,Organic Search,LATAM,46251,928,124.17,108,70,35,16,7,7201.1
2023-11-01,Holiday Promo 2023,Referral,North America,22892,923,262.99,172,111,78,49,19,27126.73
2023-11-01,Holiday Promo 2023,Referral,EMEA,15789,1080,133.51,250,153,100,40,11,16040.25
2023-11-01,Holiday Promo 2023,Referral,APAC,14291,1066,281.19,235,170,94,46,14,16994.82
2023-11-01,Holiday Promo 2023,Referral,LATAM,13419,1017,336.49,191,120,75,44,16,21982.86
2023-11-01,Evergreen Nurture,Email,North America,24443,2390,597.81,393,227,178,83,19,30066.92
2023-11-01,Evergreen Nurture,Email,EMEA,22484,3564,756.76,587,351,256,115,36,46742.26
2023-11-01,Evergreen Nurture,Email,APAC,27793,2996,1642.55,549,373,291,165,33,38300.87
2023-11-01,Evergreen Nurture,Email,LATAM,17430,2268,770.07,443,293,180,94,31,27357.33
2023-11-01,Evergreen Nurture,Paid Search,North America,45272,3352,5377.49,469,270,193,80,34,44887.48
2023-11-01,Evergreen Nurture,Paid Search,EMEA,38568,2531,4757.01,291,173,126,52,20,20557.47
2023-11-01,Evergreen Nurture,Paid Search,APAC,36047,2922,4647.9,311,212,119,51,18,18483.86
2023-11-01,Evergreen Nurture,Paid Search,LATAM,44097,2031,2980.94,285,165,99,46,9,8055.55
2023-11-01,Evergreen Nurture,Paid Social,North America,68132,1865,1227.01,97,49,31,18,7,11821.1
2023-11-01,Evergreen Nurture,Paid Social,EMEA,58449,2322,2306.99,128,70,35,16,6,8047.18
2023-11-01,Evergreen Nurture,Paid Social,APAC,52561,1063,699.8,55,43,29,19,5,5354.38
2023-11-01,Evergreen Nurture,Paid Social,LATAM,36652,963,781.34,39,25,13,5,1,768.34
2023-11-01,Evergreen Nurture,Organic Search,North America,56985,3358,358.75,302,168,115,74,22,27904.33
2023-11-01,Evergreen Nurture,Organic Search,EMEA,32791,1873,249.41,197,147,87,38,8,8741.49
2023-11-01,Evergreen Nurture,Organic Search,APAC,40435,1928,285.53,198,109,78,32,7,8650.55
2023-11-01,Evergreen Nurture,Organic Search,LATAM,19208,891,125.9,76,41,24,14,2,2286.94
2023-11-01,Evergreen Nurture,Referral,North America,14349,608,236.78,143,106,69,38,16,22775.64
2023-11-01,Evergreen Nurture,Referral,EMEA,12363,749,263.06,134,68,48,22,8,9739.95
2023-11-01,Evergreen Nurture,Referral,APAC,13858,1097,215.35,207,151,116,56,27,26860.12
2023-11-01,Evergreen Nurture,Referral,LATAM,7308,353,65.23,71,56,37,14,6,6747.86
2023-11-01,Product Upgrade Launch,Email,North America,38911,4710,2044.68,782,400,254,158,73,114692.57
2023-11-01,Product Upgrade Launch,Email,EMEA,24822,3065,1350.08,466,306,241,122,35,43719.97
2023-11-01,Product Upgrade Launch,Email,APAC,22254,2461,1079.61,493,351,203,87,17,19754.94
2023-11-01,Product Upgrade Launch,Email,LATAM,22106,2024,1210.82,358,221,158,77,27,23502.59
2023-11-01,Product Upgrade Launch,Paid Search,North America,50061,2750,3074.92,273,196,138,81,22,30600.18
2023-11-01,Product Upgrade Launch,Paid Search,EMEA,65600,2313,4191.15,315,186,142,58,21,25346.24
2023-11-01,Product Upgrade Launch,Paid Search,APAC,49517,2714,3666.14,384,222,164,75,24,25730.4
2023-11-01,Product Upgrade Launch,Paid Search,LATAM,30038,2461,2932.84,303,226,115,63,20,20009.13
2023-11-01,Product Upgrade Launch,Paid Social,North America,46300,1236,1330.04,62,43,31,18,8,11817.05
2023-11-01,Product Upgrade Launch,Paid Social,EMEA,44473,723,452.84,32,19,13,7,3,2982.53
2023-11-01,Product Upgrade Launch,Paid Social,APAC,38107,1365,584.37,79,44,28,16,7,8207.41
2023-11-01,Product Upgrade Launch,Paid Social,LATAM,38923,1519,1035.07,64,42,30,15,3,2947.5
2023-11-01,Product Upgrade Launch,Organic Search,North America,52067,1828,202.77,213,159,107,72,33,43022.31
2023-11-01,Product Upgrade Launch,Organic Search,EMEA,43558,1239,170.09,134,89,59,36,16,16159.9
2023-11-01,Product Upgrade Launch,Organic Search,APAC,29473,604,37.54,64,43,28,12,3,3211.16
2023-11-01,Product Upgrade Launch,Organic Search,LATAM,34594,898,55.58,105,58,41,28,6,6327.58
2023-11-01,Product Upgrade Launch,Referral,North America,17254,930,369.21,159,102,76,52,12,18355.46
2023-11-01,Product Upgrade Launch,Referral,EMEA,16761,925,126.37,149,97,59,28,10,10626.26
2023-11-01,Product Upgrade Launch,Referral,APAC,13224,743,165.58,155,111,80,43,14,16390.07
2023-11-01,Product Upgrade Launch,Referral,LATAM,7771,360,54.74,62,31,19,13,6,6112.62
2023-11-01,Webinar Series 2023,Email,North America,25453,2886,897.7,530,305,198,97,34,48775.11
2023-11-01,Webinar Series 2023,Email,EMEA,21926,2649,1284.32,443,241,186,84,26,30188.73
2023-11-01,Webinar Series 2023,Email,APAC,21498,2319,476.77,497,346,209,92,45,58297.41
2023-11-01,Webinar Series 2023,Email,LATAM,19724,2232,822.42,327,184,96,41,8,7646.27
2023-11-01,Webinar Series 2023,Paid Search,North America,53259,3646,4735.54,479,319,180,101,35,45208.35
2023-11-01,Webinar Series 2023,Paid Search,EMEA,44620,1903,2783.18,210,158,108,52,21,23392.18
2023-11-01,Webinar Series 2023,Paid Search,APAC,47931,3690,5271.3,437,232,133,80,37,42445.92
2023-11-01,Webinar Series 2023,Paid Search,LATAM,46985,1951,2289.44,203,121,85,46,22,20167.28
2023-11-01,Webinar Series 2023,Paid Social,North America,69031,937,693.13,55,34,19,11,2,2374.76
2023-11-01,Webinar Series 2023,Paid Social,EMEA,41890,1048,1136.27,43,23,16,10,2,2480.42
2023-11-01,Webinar Series 2023,Paid Social,APAC,47273,918,756.32,53,33,17,10,2,1741.26
2023-11-01,Webinar Series 2023,Paid Social,LATAM,39338,943,572.32,55,30,19,9,2,1901.61
2023-11-01,Webinar Series 2023,Organic Search,North America,57009,3374,446.85,329,194,122,57,27,46336.35
2023-11-01,Webinar Series 2023,Organic Search,EMEA,37207,1725,180.33,143,96,74,31,7,9707.23
2023-11-01,Webinar Series 2023,Organic Search,APAC,38850,1686,231.68,165,87,52,23,9,9763.2
2023-11-01,Webinar Series 2023,Organic Search,LATAM,24218,1242,65.6,148,107,54,24,5,5565.77
2023-11-01,Webinar Series 2023,Referral,North America,17926,1248,481.67,255,130,74,45,19,31394.81
2023-11-01,Webinar Series 2023,Referral,EMEA,9611,820,139.85,149,74,54,28,10,10260.61
2023-11-01,Webinar Series 2023,Referral,APAC,12264,739,172.7,162,113,65,28,5,6025.94
2023-11-01,Webinar Series 2023,Referral,LATAM,7721,406,118.24,76,55,39,20,4,3610.65
2023-11-01,Referral Program Pilot,Email,North America,34821,3722,875.05,648,444,327,210,104,123963.68
2023-11-01,Referral Program Pilot,Email,EMEA,23094,3665,1635.99,610,438,248,113,51,70505.64
2023-11-01,Referral Program Pilot,Email,APAC,19964,2161,490.84,378,233,128,56,26,31629.48
2023-11-01,Referral Program Pilot,Email,LATAM,22481,2478,1103.09,505,293,206,90,31,34376.86
2023-11-01,Referral Program Pilot,Paid Search,North America,63594,2572,2080.49,314,240,150,83,16,23893.4
2023-11-01,Referral Program Pilot,Paid Search,EMEA,53391,3653,3744.69,385,279,215,114,31,32890.61
2023-11-01,Referral Program Pilot,Paid Search,APAC,53046,1824,3544.25,211,151,105,49,12,15184.45
2023-11-01,Referral Program Pilot,Paid Search,LATAM,40559,1610,3218.08,194,115,59,40,15,14487.48
2023-11-01,Referral Program Pilot,Paid Social,North America,58075,873,720.39,50,25,15,6,2,2591.6
2023-11-01,Referral Program Pilot,Paid Social,EMEA,51496,1286,1169.92,75,37,21,11,4,4229.09
2023-11-01,Referral Program Pilot,Paid Social,APAC,52379,662,702.52,35,25,16,7,3,2957.22
2023-11-01,Referral Program Pilot,Paid Social,LATAM,33887,892,736.67,39,27,15,7,2,2109.4
2023-11-01,Referral Program Pilot,Organic Search,North America,48686,2254,252.46,207,158,114,63,29,39847.26
2023-11-01,Referral Program Pilot,Organic Search,EMEA,49912,1637,209.13,137,91,61,38,18,18678.94
2023-11-01,Referral Program Pilot,Organic Search,APAC,29905,849,87.67,94,71,51,29,11,14209.0
2023-11-01,Referral Program Pilot,Organic Search,LATAM,35244,2026,179.11,243,127,85,47,13,11470.1
2023-11-01,Referral Program Pilot,Referral,North America,19153,1111,321.32,266,140,78,37,14,20302.37
2023-11-01,Referral Program Pilot,Referral,EMEA,12057,800,255.16,141,96,73,42,14,15089.51
2023-11-01,Referral Program Pilot,Referral,APAC,10761,740,282.21,169,102,74,44,17,20516.11
2023-11-01,Referral Program Pilot,Referral,LATAM,11167,935,370.72,159,82,60,40,17,13731.09
2023-11-01,Reactivation Campaign,Email,North America,36987,4856,2371.74,760,424,214,94,26,31615.33
2023-11-01,Reactivation Campaign,Email,EMEA,30314,4263,930.38,843,575,328,148,31,36380.79
2023-11-01,Reactivation Campaign,Email,APAC,24720,3281,662.71,547,276,212,143,30,37080.56
2023-11-01,Reactivation Campaign,Email,LATAM,13489,1360,751.39,207,109,65,38,15,15689.18
2023-11-01,Reactivation Campaign,Paid Search,North America,77579,3724,3311.2,367,279,184,105,38,55149.46
2023-11-01,Reactivation Campaign,Paid Search,EMEA,65819,5792,4226.83,660,483,325,169,66,76887.06
2023-11-01,Reactivation Campaign,Paid Search,APAC,55326,1717,3129.45,244,129,71,43,15,18542.75
2023-11-01,Reactivation Campaign,Paid Search,LATAM,34873,2247,2071.23,249,181,108,50,19,15384.02
2023-11-01,Reactivation Campaign,Paid Social,North America,50041,1380,668.79,79,47,28,18,7,9016.44
2023-11-01,Reactivation Campaign,Paid Social,EMEA,53799,805,573.18,40,22,13,7,3,4121.58
2023-11-01,Reactivation Campaign,Paid Social,APAC,44950,1756,1749.45,76,55,43,20,9,10277.68
2023-11-01,Reactivation Campaign,Paid Social,LATAM,33636,881,676.54,50,37,28,11,4,3782.79
2023-11-01,Reactivation Campaign,Organic Search,North America,38395,1056,114.08,86,46,34,22,6,9634.94
2023-11-01,Reactivation Campaign,Organic Search,EMEA,49570,2909,329.53,310,234,122,62,12,12118.01
2023-11-01,Reactivation Campaign,Organic Search,APAC,38571,1668,135.87,170,92,56,28,11,11865.73
2023-11-01,Reactivation Campaign,Organic Search,LATAM,22279,1121,135.75,125,73,55,33,14,12431.95
2023-11-01,Reactivation Campaign,Referral,North America,17807,944,370.91,209,121,60,41,10,16475.69
2023-11-01,Reactivation Campaign,Referral,EMEA,13451,1220,461.51,253,162,96,38,16,15370.46
2023-11-01,Reactivation Campaign,Referral,APAC,14782,979,187.02,210,166,94,60,17,17958.24
2023-11-01,Reactivation Campaign,Referral,LATAM,9822,623,79.03,110,73,52,20,5,5021.89
2023-12-01,Spring Launch 2023,Email,North America,28245,2419,864.02,514,379,228,100,33,55324.87
2023-12-01,Spring Launch 2023,Email,EMEA,30579,3697,743.62,747,377,292,160,42,42094.56
2023-12-01,Spring Launch 2023,Email,APAC,23470,2937,1092.39,450,251,136,82,29,34381.89
2023-12-01,Spring Launch 2023,Email,LATAM,20331,2931,1601.5,494,386,298,168,52,47505.91
2023-12-01,Spring Launch 2023,Paid Search,North America,73918,6347,9869.31,771,517,388,212,68,104757.15
2023-12-01,Spring Launch 2023,Paid Search,EMEA,51389,3963,4677.61,508,401,274,114,41,48701.71
2023-12-01,Spring Launch 2023,Paid Search,APAC,41239,1851,2327.65,182,109,75,48,23,24938.2
2023-12-01,Spring Launch 2023,Paid Search,LATAM,40281,1990,2289.98,249,128,85,35,8,6409.38
2023-12-01,Spring Launch 2023,Paid Social,North America,57991,1628,1599.65,82,44,22,15,4,6243.67
2023-12-01,Spring Launch 2023,Paid Social,EMEA,52689,993,1164.28,51,28,16,9,3,4119.13
2023-12-01,Spring Launch 2023,Paid Social,APAC,49303,897,851.38,50,27,16,8,3,3222.72
2023-12-01,Spring Launch 2023,Paid Social,LATAM,36926,953,446.4,56,42,24,13,3,3444.02
2023-12-01,Spring Launch 2023,Organic Search,North America,33478,1118,118.88,112,69,53,22,7,10422.26
2023-12-01,Spring Launch 2023,Organic Search,EMEA,43316,2576,354.29,245,135,90,42,17,19866.2
2023-12-01,Spring Launch 2023,Organic Search,APAC,29223,1167,61.6,107,69,39,26,9,9086.73
2023-12-01,Spring Launch 2023,Organic Search,LATAM,34896,1009,116.8,113,77,54,37,13,10527.02
2023-12-01,Spring Launch 2023,Referral,North America,19764,1457,400.45,298,233,181,84,40,62238.64
2023-12-01,Spring Launch 2023,Referral,EMEA,10739,953,305.34,169,124,97,42,20,24281.77
2023-12-01,Spring Launch 2023,Referral,APAC,12759,749,170.43,151,75,52,23,7,6679.43
2023-12-01,Spring Launch 2023,Referral,LATAM,11541,788,149.35,188,130,69,37,12,13805.79
2023-12-01,Brand Awareness 2023,Email,North America,32308,4858,1032.69,858,635,366,222,71,100803.03
2023-12-01,Brand Awareness 2023,Email,EMEA,23546,2713,1443.74,422,295,184,127,27,29991.96
2023-12-01,Brand Awareness 2023,Email,APAC,21468,3291,717.48,493,350,225,99,27,31870.01
2023-12-01,Brand Awareness 2023,Email,LATAM,19350,2598,1533.27,421,273,165,72,20,18536.06
2023-12-01,Brand Awareness 2023,Paid Search,North America,47541,3643,2607.37,475,266,188,75,17,20566.99
2023-12-01,Brand Awareness 2023,Paid Search,EMEA,42047,2921,5456.36,290,180,107,72,18,25789.56
2023-12-01,Brand Awareness 2023,Paid Search,APAC,55924,1881,2516.79,236,160,120,58,21,26698.73
2023-12-01,Brand Awareness 2023,Paid Search,LATAM,32728,1145,1394.96,151,113,87,49,16,12821.85
2023-12-01,Brand Awareness 2023,Paid Social,North America,38921,1349,1389.49,66,37,19,8,2,3397.34
2023-12-01,Brand Awareness 2023,Paid Social,EMEA,48843,1385,1575.98,61,47,31,16,4,4239.0
2023-12-01,Brand Awareness 2023,Paid Social,APAC,38708,948,487.24,45,32,16,8,1,1043.24
2023-12-01,Brand Awareness 2023,Paid Social,LATAM,22409,341,136.78,16,11,6,3,1,852.97
2023-12-01,Brand Awareness 2023,Organic Search,North America,42107,1459,143.79,129,66,36,14,4,6054.93
2023-12-01,Brand Awareness 2023,Organic Search,EMEA,29750,1328,180.56,156,101,79,36,10,12653.21
2023-12-01,Brand Awareness 2023,Organic Search,APAC,34234,1241,78.3,104,80,40,17,5,5959.67
2023-12-01,Brand Awareness 2023,Organic Search,LATAM,20817,811,112.05,86,52,29,15,6,5471.28
2023-12-01,Brand Awareness 2023,Referral,North America,16654,840,147.48,136,93,54,29,9,11480.69
2023-12-01,Brand Awareness 2023,Referral,EMEA,15451,1151,195.47,263,201,150,61,27,32616.25
2023-12-01,Brand Awareness 2023,Referral,APAC,14409,1151,443.33,222,113,80,38,8,8527.74
2023-12-01,Brand Awareness 2023,Referral,LATAM,6799,390,45.06,83,54,30,16,3,2862.5
2023-12-01,Retention Push Q1,Email,North America,35224,4029,2195.29,852,581,420,281,102,150023.42
2023-12-01,Retention Push Q1,Email,EMEA,33448,4782,1132.09,765,383,268,172,48,53907.44
2023-12-01,Retention Push Q1,Email,APAC,29122,3109,1126.09,580,291,151,94,31,34283.55
2023-12-01,Retention Push Q1,Email,LATAM,15962,2467,1258.08,509,306,219,130,31,33334.08
2023-12-01,Retention Push Q1,Paid Search,North America,63692,4693,8941.81,451,348,225,107,34,50634.49
2023-12-01,Retention Push Q1,Paid Search,EMEA,60718,3756,5687.67,385,263,139,79,29,28208.6
2023-12-01,Retention Push Q1,Paid Search,APAC,53240,3549,3164.23,494,274,212,93,39,46384.9
2023-12-01,Retention Push Q1,Paid Search,LATAM,39920,1641,2347.59,158,125,80,47,14,11160.53
2023-12-01,Retention Push Q1,Paid Social,North America,64680,1827,1053.05,96,68,50,22,10,13390.08
2023-12-01,Retention Push Q1,Paid Social,EMEA,58725,666,680.39,33,19,10,4,1,1198.95
2023-12-01,Retention Push Q1,Paid Social,APAC,38859,731,315.65,41,23,18,12,3,3466.3
2023-12-01,Retention Push Q1,Paid Social,LATAM,39753,1496,757.53,87,45,27,16,6,4788.97
2023-12-01,Retention Push Q1,Organic Search,North America,56224,3112,422.61,255,169,97,63,19,31142.24
2023-12-01,Retention Push Q1,Organic Search,EMEA,35804,1401,78.97,143,109,71,33,7,8509.59
2023-12-01,Retention Push Q1,Organic Search,APAC,24988,1329,199.12,131,73,55,27,8,9346.26
2023-12-01,Retention Push Q1,Organic Search,LATAM,23922,946,56.62,111,74,42,20,9,8960.4
2023-12-01,Retention Push Q1,Referral,North America,15712,905,170.82,149,82,43,19,6,9658.55
2023-12-01,Retention Push Q1,Referral,EMEA,10330,444,79.13,92,62,32,19,6,6340.36
2023-12-01,Retention Push Q1,Referral,APAC,8194,469,156.32,75,45,23,9,3,2673.39
2023-12-01,Retention Push Q1,Referral,LATAM,10947,611,140.12,129,81,40,21,8,9106.43
2023-12-01,Retention Push Q3,Email,North America,38392,4333,1898.78,917,722,536,270,65,104197.83
2023-12-01,Retention Push Q3,Email,EMEA,26035,3731,989.31,561,312,248,130,62,72080.11
2023-12-01,Retention Push Q3,Email,APAC,27774,3180,1652.48,548,319,218,148,35,42797.43
2023-12-01,Retention Push Q3,Email,LATAM,18358,1835,923.98,306,200,134,61,16,17569.35
2023-12-01,Retention Push Q3,Paid Search,North America,68615,3178,5020.78,430,308,189,116,51,86999.06
2023-12-01,Retention Push Q3,Paid Search,EMEA,55344,4961,3963.22,551,332,254,145,33,40824.65
2023-12-01,Retention Push Q3,Paid Search,APAC,34427,2305,4456.58,260,156,116,57,12,11080.12
2023-12-01,Retention Push Q3,Paid Search,LATAM,40214,1326,1033.95,180,131,92,61,21,16244.92
2023-12-01,Retention Push Q3,Paid Social,North America,52757,1595,1466.37,95,67,43,24,9,11910.31
2023-12-01,Retention Push Q3,Paid Social,EMEA,35406,506,279.31,26,16,10,6,1,969.84
2023-12-01,Retention Push Q3,Paid Social,APAC,35294,736,850.84,41,25,19,11,4,4746.71
2023-12-01,Retention Push Q3,Paid Social,LATAM,28126,427,422.67,22,17,11,5,1,893.08
2023-12-01,Retention Push Q3,Organic Search,North America,33611,1755,149.97,140,109,62,40,17,21905.38
2023-12-01,Retention Push Q3,Organic Search,EMEA,30040,1512,184.23,172,97,65,33,16,18765.14
2023-12-01,Retention Push Q3,Organic Search,APAC,35659,1856,198.25,153,107,65,42,18,17323.86
2023-12-01,Retention Push Q3,Organic Search,LATAM,22974,943,71.83,113,78,48,26,6,5886.2
2023-12-01,Retention Push Q3,Referral,North America,19417,1541,579.8,325,199,127,83,20,33605.02
2023-12-01,Retention Push Q3,Referral,EMEA,10894,729,233.33,163,106,56,29,11,15207.4
2023-12-01,Retention Push Q3,Referral,APAC,8521,621,116.62,147,101,64,41,10,8884.1
2023-12-01,Retention Push Q3,Referral,LATAM,11373,820,190.46,160,108,85,54,13,13187.34
2023-12-01,Holiday Promo 2023,Email,North America,49357,4433,1789.44,782,584,417,281,62,119749.15
2023-12-01,Holiday Promo 2023,Email,EMEA,35861,4282,1476.01,791,430,271,181,90,129400.76
